output_dim,num_layers,hidden_layer_size,dropout_rate,activation_fn,optimizer,loss_fn,threshold,lr_scheduler,batch_size,average_dice,average_precision,average_recall,average_f1
1036,2,256,0.1654612635551982,relu,"{'name': 'AdamW', 'lr': 7.842011621833832e-05}",BCEWithLogitsLoss,0.5401990967970209,"{'name': 'CyclicLR', 'base_lr': 4.163498796935127e-05, 'max_lr': 0.009238898303203414, 'step_size_up': 2000, 'mode_cyclic': 'exp_range'}",32,0.3325692982456141,0.9532685881370092,0.21432572055966503,0.33257360226612986
1036,2,2048,0.18897989908996518,elu,"{'name': 'SGD', 'lr': 0.004763675758054851, 'momentum': 0.2946969784369173}",SoftMarginLoss,0.6147387439764744,"{'name': 'ExponentialLR', 'gamma': 0.9423669096634317}",64,0.0,0.0,0.0,0.0
1036,2,256,0.26618433294349425,tanh,"{'name': 'Adam', 'lr': 1.8791629647674965e-05}",MultiLabelSoftMarginLoss,0.6174123776884586,"{'name': 'ExponentialLR', 'gamma': 0.9461613091228873}",32,0.0,0.0,0.0,0.0
1036,3,256,0.2768799670078388,tanh,"{'name': 'AdamW', 'lr': 0.0006708098378753448}",BCEWithLogitsLoss,0.40019546653337645,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.34343326185596335, 'patience': 10}",8,0.09584736842105264,0.7543859649122807,0.05163703834609903,0.09584898473522249
1036,3,512,0.38502392571577504,selu,"{'name': 'AdamW', 'lr': 1.7124118143142002e-05}",SoftMarginLoss,0.6609423014776732,"{'name': 'ExponentialLR', 'gamma': 0.8882423468517923}",16,0.2535280701754386,0.19510898458266876,0.38974152471298695,0.25352509591238953
1036,1,1024,0.24412837829227188,elu,"{'name': 'Adam', 'lr': 2.6244508789666165e-05}",BCEWithLogitsLoss,0.3664935435196874,"{'name': 'StepLR', 'step_size': 20, 'gamma': 0.826750038297812}",8,0.10121228070175438,0.7543859649122807,0.05492206510758008,0.10121346778454732
1036,2,2048,0.2938033876731888,leaky_relu,"{'name': 'RMSprop', 'lr': 1.6179333739142264e-05}",MultiLabelSoftMarginLoss,0.44698977438964915,"{'name': 'ExponentialLR', 'gamma': 0.9508375093526353}",8,0.09584736842105264,0.7543859649122807,0.05163703834609903,0.09584898473522249
1036,3,2048,0.1984632479221538,tanh,"{'name': 'RMSprop', 'lr': 0.00023690051717434023}",MultiLabelSoftMarginLoss,0.3545487044373051,"{'name': 'ExponentialLR', 'gamma': 0.86340558781287}",16,0.1494447368421053,0.4619883040935673,0.09101869004402904,0.14945233252931361
1036,3,128,0.19654519989537622,elu,"{'name': 'RMSprop', 'lr': 0.0007000753880659676}",SoftMarginLoss,0.6946599790921943,"{'name': 'CyclicLR', 'base_lr': 0.00013707062856146735, 'max_lr': 0.005338890852195984, 'step_size_up': 4000, 'mode_cyclic': 'triangular'}",8,0.21506578947368418,0.165337586390218,0.33137799424619924,0.21505945909931926
1036,1,256,0.3196208057910157,relu,"{'name': 'Adam', 'lr': 1.530000870428291e-05}",MultiLabelSoftMarginLoss,0.5241730056902201,"{'name': 'ExponentialLR', 'gamma': 0.9443610299047795}",64,0.04421929824561404,0.033227006911217424,0.07275626926439709,0.044215632718300237
1036,2,1024,0.25163370602866075,elu,"{'name': 'RMSprop', 'lr': 1.2970802542139369e-05}",MultiLabelSoftMarginLoss,0.6685196464100793,"{'name': 'CyclicLR', 'base_lr': 0.0002216716100257492, 'max_lr': 0.048537107751608, 'step_size_up': 4000, 'mode_cyclic': 'exp_range'}",32,0.21001403508771926,0.45120439988861044,0.14659227101667732,0.2100185855648067
1036,1,1024,0.19283126655445143,selu,"{'name': 'Adam', 'lr': 0.00011072686064441843}",MultiLabelSoftMarginLoss,0.34384811334605225,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.260616695202113, 'patience': 10}",8,0.6212763157894736,0.9408234552971394,0.484929129146408,0.6212719935038493
1036,1,128,0.11222607478585961,relu,"{'name': 'AdamW', 'lr': 0.0004041353138105463}",BCEWithLogitsLoss,0.793595839564921,{'name': 'None'},32,0.08586315789473684,0.631578947368421,0.04642159609155946,0.08586623572645673
1036,3,512,0.39619964557354703,selu,"{'name': 'AdamW', 'lr': 3.499493147672591e-05}",BCEWithLogitsLoss,0.7998093201852297,{'name': 'None'},16,0.3782798245614036,0.982529239766082,0.2474909223196917,0.3782798695383585
