output_dim,num_layers,hidden_layer_size,dropout_rate,activation_fn,optimizer,loss_fn,threshold,lr_scheduler,batch_size,average_dice,average_precision,average_recall,average_f1
1036,2,256,0.20214113256757021,elu,"{'name': 'AdamW', 'lr': 1.6734037676803496e-05}",SoftMarginLoss,0.3302468137030775,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.32611558398159285, 'patience': 15}",32,0.1805842105263158,0.13716108452950554,0.2662961906831061,0.18057441097338003
1036,2,1024,0.29259430317509016,selu,"{'name': 'RMSprop', 'lr': 0.000190041863503869}",BCEWithLogitsLoss,0.34351073291500506,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.279003586274536, 'patience': 15}",8,0.3378263157894737,0.835985797827903,0.21782969420455162,0.3378193894173058
1036,2,1024,0.3437525309662605,elu,"{'name': 'AdamW', 'lr': 3.2656668349400265e-05}",SoftMarginLoss,0.6466701120024378,{'name': 'None'},16,0.22616315789473687,0.17224880382775115,0.3319129415385729,0.22615898125269931
1036,2,512,0.22343385698216114,relu,"{'name': 'AdamW', 'lr': 1.2716573787669486e-05}",MultiLabelSoftMarginLoss,0.6643562980081104,{'name': 'None'},64,0.07135263157894735,0.631578947368421,0.03782249742002064,0.07135906070646172
1036,2,256,0.2302594859614068,tanh,"{'name': 'AdamW', 'lr': 1.0482568590917605e-05}",BCEWithLogitsLoss,0.6694290345413207,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.10886381421780862, 'patience': 5}",64,0.07135263157894735,0.631578947368421,0.03782249742002064,0.07135906070646172
1036,1,256,0.35595347496581065,leaky_relu,"{'name': 'AdamW', 'lr': 0.0003953566672181009}",BCEWithLogitsLoss,0.6509956033064113,{'name': 'None'},32,0.06035263157894736,0.15,0.03782249742002064,0.060353087837129754
1036,1,512,0.3688558298170953,elu,"{'name': 'RMSprop', 'lr': 0.0008492178457164713}",BCEWithLogitsLoss,0.6842834928556834,"{'name': 'CosineAnnealingLR', 'T_max': 12.756001355491566, 'eta_min': 0}",32,0.07135263157894735,0.631578947368421,0.03782249742002064,0.07135906070646172
1036,2,512,0.108731389563959,relu,"{'name': 'AdamW', 'lr': 0.0009410077242871488}",BCEWithLogitsLoss,0.7764099816692096,"{'name': 'CyclicLR', 'base_lr': 4.092721664705725e-05, 'max_lr': 0.0017982147957105606, 'step_size_up': 4000, 'mode_cyclic': 'triangular'}",16,0.07135263157894735,0.631578947368421,0.03782249742002064,0.07135906070646172
1036,3,256,0.22227170659390966,leaky_relu,"{'name': 'AdamW', 'lr': 0.0005198941262275146}",SoftMarginLoss,0.45423226813291234,{'name': 'None'},16,0.13606315789473683,0.1036682615629984,0.1997103181069288,0.13607523478468592
1036,1,2048,0.11668834047780363,relu,"{'name': 'SGD', 'lr': 0.002270496065073744, 'momentum': 0.2931212682440958}",MultiLabelSoftMarginLoss,0.5409962949461511,"{'name': 'StepLR', 'step_size': 5, 'gamma': 0.8802352411440371}",32,0.05202105263157895,0.03987240829346091,0.07576113917404452,0.05203171007339136
