output_dim,num_layers,hidden_layer_size,dropout_rate,activation_fn,optimizer,loss_fn,threshold,lr_scheduler,batch_size,average_dice,average_precision,average_recall,average_f1
1036,3,128,0.2305616032142645,tanh,"{'name': 'RMSprop', 'lr': 0.0001005169730034683}",BCEWithLogitsLoss,0.721286129113291,"{'name': 'CyclicLR', 'base_lr': 0.00023654015811072816, 'max_lr': 0.03835421309464103, 'step_size_up': 4000, 'mode_cyclic': 'triangular2'}",64,0.0,0.0,0.0,0.0
1036,1,1024,0.2449768114953352,relu,"{'name': 'Adam', 'lr': 0.00065740876221929}",SoftMarginLoss,0.7332635622422765,"{'name': 'CyclicLR', 'base_lr': 0.0007655664517607862, 'max_lr': 0.0013447403808571749, 'step_size_up': 2000, 'mode_cyclic': 'exp_range'}",64,0.15716213592233005,0.1129744042365401,0.2823761523529771,0.15716711227878977
1036,3,256,0.3260467932159693,gelu,"{'name': 'SGD', 'lr': 0.00011140842727396292, 'momentum': 0.3261224908006985}",BCEWithLogitsLoss,0.3103057410478682,"{'name': 'StepLR', 'step_size': 20, 'gamma': 0.8286359444079591}",32,0.02477766990291262,0.019123271550456015,0.03846299123052241,0.024774019497736628
1036,1,512,0.3159503829868008,tanh,"{'name': 'RMSprop', 'lr': 0.0004932971938173474}",BCEWithLogitsLoss,0.7624615511684503,{'name': 'None'},8,0.07669805825242719,0.5533980582524272,0.04163473529032462,0.07670055850148429
1036,3,256,0.2099770354137082,elu,"{'name': 'Adam', 'lr': 1.7988686508517786e-05}",SoftMarginLoss,0.7537112118930819,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.1372121498963583, 'patience': 15}",16,0.21711844660194174,0.16240070609002646,0.35625133577265766,0.21711279286477422
1036,1,256,0.3058607774547162,tanh,"{'name': 'Adam', 'lr': 6.096104411893955e-05}",SoftMarginLoss,0.5486797718817044,"{'name': 'CosineAnnealingLR', 'T_max': 15.983391805041773, 'eta_min': 1e-06}",8,0.25170582524271845,0.19005589879376286,0.40731798200051395,0.25171043274130417
1036,1,256,0.18671325062237648,gelu,"{'name': 'SGD', 'lr': 0.0007994942430779411, 'momentum': 0.496432945643256}",MultiLabelSoftMarginLoss,0.4735180283776186,"{'name': 'CyclicLR', 'base_lr': 0.00011006708404778406, 'max_lr': 0.007883768640649245, 'step_size_up': 2000, 'mode_cyclic': 'triangular'}",8,0.07994466019417477,0.05972344807296263,0.13278890800514945,0.079947640225554
1036,3,2048,0.27672156043958906,selu,"{'name': 'Adam', 'lr': 1.740527464099867e-05}",SoftMarginLoss,0.4197749294711407,"{'name': 'CyclicLR', 'base_lr': 1.5742530171835337e-05, 'max_lr': 0.032728420520347176, 'step_size_up': 2000, 'mode_cyclic': 'exp_range'}",32,0.2804621359223301,0.2103559870550161,0.4574292334999572,0.2804616250382731
1036,2,128,0.3942502092160596,leaky_relu,"{'name': 'SGD', 'lr': 0.0029442459114812683, 'momentum': 0.3635020762869792}",BCEWithLogitsLoss,0.7771759706157207,"{'name': 'CosineAnnealingLR', 'T_max': 10.30854017401623, 'eta_min': 0}",16,0.0,0.0,0.0,0.0
1036,2,256,0.20019007078544354,relu,"{'name': 'SGD', 'lr': 0.00047564895057113744, 'momentum': 0.12521545412439636}",MultiLabelSoftMarginLoss,0.5585513416415123,"{'name': 'CosineAnnealingLR', 'T_max': 19.485420027048054, 'eta_min': 1e-06}",8,0.0,0.0,0.0,0.0
