output_dim,num_layers,hidden_layer_size,dropout_rate,activation_fn,optimizer,loss_fn,threshold,lr_scheduler,batch_size,average_dice,average_precision,average_recall,average_f1
1036,1,2048,0.3801436457224284,elu,"{'name': 'RMSprop', 'lr': 0.0003542950916583186}",BCEWithLogitsLoss,0.5041410266301067,"{'name': 'CosineAnnealingLR', 'T_max': 22.721465277068308, 'eta_min': 1e-05}",8,0.2303333333333333,0.40740740740740744,0.16455026455026456,0.2303150419092448
1036,3,256,0.3964142198704027,gelu,"{'name': 'Adam', 'lr': 1.9981686378644314e-05}",SoftMarginLoss,0.5183207626075318,"{'name': 'CyclicLR', 'base_lr': 0.00040725589920758294, 'max_lr': 0.007055011620941088, 'step_size_up': 2000, 'mode_cyclic': 'triangular'}",64,0.0529,0.04040404040404041,0.0775132275132275,0.05290680436499503
1036,1,1024,0.24355356793338195,leaky_relu,"{'name': 'RMSprop', 'lr': 6.379077470731608e-05}",MultiLabelSoftMarginLoss,0.6053002851562277,"{'name': 'CosineAnnealingLR', 'T_max': 14.284270767537008, 'eta_min': 0}",16,0.10226666666666666,0.5,0.05714285714285714,0.10227272727272728
1036,1,256,0.28364345318619766,elu,"{'name': 'AdamW', 'lr': 0.0004733969658297109}",SoftMarginLoss,0.302280048349034,"{'name': 'ExponentialLR', 'gamma': 0.8896750484513922}",64,0.17033333333333334,0.1313131313131313,0.24550264550264547,0.17031247130191565
1036,2,1024,0.2761028084908393,gelu,"{'name': 'AdamW', 'lr': 3.232282727806816e-05}",MultiLabelSoftMarginLoss,0.6844193189719161,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.31857506326597806, 'patience': 15}",64,0.0,0.0,0.0,0.0
1036,3,512,0.30132020711740465,elu,"{'name': 'SGD', 'lr': 0.00010232857054051627, 'momentum': 0.6516557728473307}",MultiLabelSoftMarginLoss,0.31721696588032344,"{'name': 'ExponentialLR', 'gamma': 0.969911677877332}",8,0.027266666666666665,0.020202020202020204,0.042328042328042326,0.02725629258795717
1036,1,1024,0.3963011111269985,relu,"{'name': 'SGD', 'lr': 0.007377603251047746, 'momentum': 0.142545737522187}",BCEWithLogitsLoss,0.5128299714933258,"{'name': 'CyclicLR', 'base_lr': 0.0002491248171241251, 'max_lr': 0.001639450967266661, 'step_size_up': 2000, 'mode_cyclic': 'triangular'}",64,0.02613333333333333,0.020202020202020204,0.037037037037037035,0.026143790849673203
1036,3,1024,0.2861887390858627,relu,"{'name': 'Adam', 'lr': 0.00029097301558522217}",SoftMarginLoss,0.7807272957364513,"{'name': 'ExponentialLR', 'gamma': 0.8984362516628294}",8,0.0,0.0,0.0,0.0
1036,2,512,0.3025677011224558,selu,"{'name': 'RMSprop', 'lr': 4.2339863792837926e-05}",BCEWithLogitsLoss,0.43191111742268956,"{'name': 'CosineAnnealingLR', 'T_max': 12.05365334817989, 'eta_min': 0}",16,0.10576666666666668,0.12474747474747473,0.09232804232804233,0.10577238853100922
1036,3,256,0.3476963084876362,selu,"{'name': 'SGD', 'lr': 0.00014019461062522796, 'momentum': 0.07745883797645582}",SoftMarginLoss,0.6698936956291128,"{'name': 'StepLR', 'step_size': 10, 'gamma': 0.1089588203047402}",8,0.0,0.0,0.0,0.0
1036,2,2048,0.1357695954670235,relu,"{'name': 'SGD', 'lr': 0.0024307021160844913, 'momentum': 0.7609379875894148}",BCEWithLogitsLoss,0.40361623794711604,"{'name': 'StepLR', 'step_size': 5, 'gamma': 0.8502052231477223}",8,0.0,0.0,0.0,0.0
