output_dim,num_layers,hidden_layer_size,dropout_rate,activation_fn,optimizer,loss_fn,threshold,lr_scheduler,batch_size,average_dice,average_precision,average_recall,average_f1
1036,1,512,0.11588149104591976,gelu,"{'name': 'AdamW', 'lr': 0.0009603566525822579}",SoftMarginLoss,0.3818554530575565,"{'name': 'StepLR', 'step_size': 10, 'gamma': 0.29393650292642237}",64,0.2653720187793427,0.20182814056053494,0.3910915598227701,0.2653714722733884
1036,3,1024,0.10101102061757092,leaky_relu,"{'name': 'RMSprop', 'lr': 0.00022338471295076475}",MultiLabelSoftMarginLoss,0.5907847565144108,"{'name': 'CosineAnnealingLR', 'T_max': 10.876534802250905, 'eta_min': 1e-06}",64,0.2994662206572769,0.9787460537636596,0.18486330850129806,0.2994720649702932
1036,2,256,0.3101338754472285,leaky_relu,"{'name': 'AdamW', 'lr': 1.031575460318667e-05}",MultiLabelSoftMarginLoss,0.6512312942858047,"{'name': 'CosineAnnealingLR', 'T_max': 10.968961268641548, 'eta_min': 0}",32,0.4812212910798122,0.9948169377570788,0.3284318590922476,0.48122156282474393
1036,2,256,0.1917887668241418,gelu,"{'name': 'AdamW', 'lr': 6.953699636324279e-05}",BCEWithLogitsLoss,0.4278196370677466,{'name': 'None'},16,0.8050000938967139,0.9550663698221556,0.7030670779831516,0.8049994045751322
1036,3,2048,0.3037714673024806,gelu,"{'name': 'SGD', 'lr': 0.0015648393494432297, 'momentum': 0.2848618840675879}",BCEWithLogitsLoss,0.5160926915891593,{'name': 'None'},32,0.0,0.0,0.0,0.0
1036,2,512,0.2564901692877851,leaky_relu,"{'name': 'SGD', 'lr': 0.0007657981151741621, 'momentum': 0.40681336113734}",MultiLabelSoftMarginLoss,0.6028309776689318,"{'name': 'StepLR', 'step_size': 20, 'gamma': 0.7533313002866872}",64,0.0,0.0,0.0,0.0
1036,1,1024,0.15394927209304768,gelu,"{'name': 'AdamW', 'lr': 6.891605272216363e-05}",BCEWithLogitsLoss,0.7670112783355529,"{'name': 'CyclicLR', 'base_lr': 0.00026061188389370037, 'max_lr': 0.09516392054531538, 'step_size_up': 4000, 'mode_cyclic': 'exp_range'}",16,0.955140915492958,0.991030519464708,0.9240554173719736,0.9551418939900348
1036,1,512,0.18308671454050446,relu,"{'name': 'Adam', 'lr': 0.00024481992444788745}",SoftMarginLoss,0.7881668592325016,"{'name': 'StepLR', 'step_size': 10, 'gamma': 0.5684189800184903}",8,0.0,0.0,0.0,0.0
1036,2,128,0.25941458733509637,gelu,"{'name': 'Adam', 'lr': 0.00035956990375707125}",SoftMarginLoss,0.36172398957195967,{'name': 'None'},64,0.15921990610328646,0.12066439038270016,0.2362317816945854,0.15922174866607372
1036,2,1024,0.1346695444256047,tanh,"{'name': 'Adam', 'lr': 1.4832955658558972e-05}",BCEWithLogitsLoss,0.5287740865527892,"{'name': 'ExponentialLR', 'gamma': 0.8625123511190945}",8,0.0,0.0,0.0,0.0
