output_dim,num_layers,hidden_layer_size,dropout_rate,activation_fn,optimizer,loss_fn,threshold,lr_scheduler,batch_size,average_dice,average_precision,average_recall,average_f1
1036,1,256,0.1936523159769157,leaky_relu,"{'name': 'RMSprop', 'lr': 1.8078172313730093e-05}",MultiLabelSoftMarginLoss,0.7434891582420199,"{'name': 'StepLR', 'step_size': 10, 'gamma': 0.5049848288727041}",16,0.0,0.0,0.0,0.0
1036,3,2048,0.1976618384744302,gelu,"{'name': 'Adam', 'lr': 1.1252901043733104e-05}",MultiLabelSoftMarginLoss,0.6986141924019709,"{'name': 'CosineAnnealingLR', 'T_max': 44.296636119810174, 'eta_min': 1e-05}",32,0.19723146853146858,0.9072594072594072,0.11557873991529176,0.19723756269289125
1036,2,256,0.18720667244641354,relu,"{'name': 'SGD', 'lr': 0.00016326578382131827, 'momentum': 0.9595482014615305}",SoftMarginLoss,0.5785710579407399,"{'name': 'ExponentialLR', 'gamma': 0.8779508098738432}",32,0.0,0.0,0.0,0.0
1036,3,512,0.2531152030201965,selu,"{'name': 'Adam', 'lr': 1.317495842557723e-05}",BCEWithLogitsLoss,0.3756043917008037,"{'name': 'CyclicLR', 'base_lr': 0.0008381727636475936, 'max_lr': 0.012528627087180428, 'step_size_up': 4000, 'mode_cyclic': 'triangular2'}",64,0.5057335664335666,0.8098017760467153,0.3838688050964116,0.5057383159153286
1036,3,512,0.35866783352832043,tanh,"{'name': 'RMSprop', 'lr': 1.2232963907950403e-05}",SoftMarginLoss,0.751155639358267,"{'name': 'ExponentialLR', 'gamma': 0.9293724200471516}",32,0.2759118881118881,0.2089425725789361,0.4346779651144981,0.2759088049070859
1036,1,256,0.28913803452991976,tanh,"{'name': 'AdamW', 'lr': 6.257774774082785e-05}",SoftMarginLoss,0.41826889343393175,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.4087857737399534, 'patience': 10}",32,0.2932923076923077,0.22165713074803972,0.4633526525035229,0.2932903694351869
1036,3,2048,0.31773719845630666,tanh,"{'name': 'AdamW', 'lr': 6.358887434278985e-05}",SoftMarginLoss,0.4353484578273657,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.41962936779447846, 'patience': 5}",32,0.21330419580419582,0.16147488874761595,0.33476805651397706,0.2133007939311062
1036,3,2048,0.2661608950240485,gelu,"{'name': 'AdamW', 'lr': 3.829601099405066e-05}",MultiLabelSoftMarginLoss,0.6959052539099364,"{'name': 'CyclicLR', 'base_lr': 1.8097815128497025e-05, 'max_lr': 0.051360462835132785, 'step_size_up': 2000, 'mode_cyclic': 'exp_range'}",8,0.1742391608391608,0.840034965034965,0.10220973763931258,0.17424268802925383
1036,3,512,0.3579967792914155,selu,"{'name': 'AdamW', 'lr': 0.0006000463474595774}",MultiLabelSoftMarginLoss,0.687433340834684,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.47513088279695326, 'patience': 10}",16,0.3074454545454545,0.9746503496503497,0.19125551165924598,0.307449344485398
1036,3,512,0.37050976163422367,selu,"{'name': 'Adam', 'lr': 0.0002654030907497658}",MultiLabelSoftMarginLoss,0.6433845286812918,{'name': 'None'},16,0.09084895104895103,0.7132867132867133,0.04883943843807961,0.09084841191044533
