output_dim,num_layers,hidden_layer_size,dropout_rate,activation_fn,optimizer,loss_fn,threshold,lr_scheduler,batch_size,average_dice,average_precision,average_recall,average_f1
1036,2,2048,0.278305700141349,gelu,"{'name': 'AdamW', 'lr': 0.00045543223455111353}",SoftMarginLoss,0.568145726117059,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.4689650582378426, 'patience': 10}",16,0.23682773512476013,0.17992787762461462,0.34965968279591064,0.23682561234399171
1036,1,128,0.1893629653529512,gelu,"{'name': 'SGD', 'lr': 0.0001583751740177397, 'momentum': 0.7347512231216653}",MultiLabelSoftMarginLoss,0.6918728654995963,"{'name': 'CosineAnnealingLR', 'T_max': 39.73915627875231, 'eta_min': 1e-06}",8,0.09562437619961606,0.8474088291746641,0.05071749274996831,0.09563261034641544
1036,2,128,0.1642444311866231,gelu,"{'name': 'Adam', 'lr': 0.000325344004529861}",SoftMarginLoss,0.7805136809222653,"{'name': 'StepLR', 'step_size': 5, 'gamma': 0.819907750027198}",8,0.0,0.0,0.0,0.0
1036,1,128,0.22718609969711248,gelu,"{'name': 'SGD', 'lr': 0.0026391435096463655, 'momentum': 0.13775392913069456}",SoftMarginLoss,0.36688866318096575,{'name': 'None'},32,0.01875604606525912,0.014220903856220558,0.02777386203409596,0.018756014258261927
1036,1,1024,0.19555446954662015,elu,"{'name': 'Adam', 'lr': 3.173415522925728e-05}",MultiLabelSoftMarginLoss,0.4198844841146336,"{'name': 'ExponentialLR', 'gamma': 0.887034694242614}",16,0.025693570057581584,0.01951375559820858,0.03797596659059131,0.02569409230889205
1036,3,2048,0.2128159400719099,elu,"{'name': 'AdamW', 'lr': 4.876409632898181e-05}",MultiLabelSoftMarginLoss,0.3409029811108682,"{'name': 'StepLR', 'step_size': 5, 'gamma': 0.45030494269330834}",16,0.09562437619961611,0.8474088291746641,0.050717492749968306,0.09563261034641544
1036,2,1024,0.30233278475244674,relu,"{'name': 'SGD', 'lr': 0.003689976489258207, 'momentum': 0.6139828557840264}",BCEWithLogitsLoss,0.5553630967860668,"{'name': 'CyclicLR', 'base_lr': 0.00019211386800002504, 'max_lr': 0.034460476417894244, 'step_size_up': 4000, 'mode_cyclic': 'triangular'}",16,0.09562437619961611,0.8474088291746641,0.050717492749968306,0.09563261034641544
1036,1,1024,0.20334749560438178,selu,"{'name': 'Adam', 'lr': 8.488887546186615e-05}",BCEWithLogitsLoss,0.4569963680018383,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.442073296064016, 'patience': 5}",8,0.7721643953934743,0.9677867076395148,0.6509794709624014,0.7721623692331069
1036,3,2048,0.3394114558910848,leaky_relu,"{'name': 'AdamW', 'lr': 4.661302214987193e-05}",BCEWithLogitsLoss,0.7271099175829498,"{'name': 'StepLR', 'step_size': 5, 'gamma': 0.4625777319354173}",32,0.09562437619961611,0.8474088291746641,0.05071749274996834,0.09563261034641544
1036,1,2048,0.21229061441480562,elu,"{'name': 'AdamW', 'lr': 0.0003402193484108934}",SoftMarginLoss,0.5018698616842939,"{'name': 'CosineAnnealingLR', 'T_max': 15.343200613445045, 'eta_min': 1e-05}",32,0.24297418426103656,0.18458093410108756,0.3588525184888156,0.2429729096008515
1036,2,2048,0.34436228909232314,gelu,"{'name': 'AdamW', 'lr': 0.00041040079560273506}",BCEWithLogitsLoss,0.3658232871348062,"{'name': 'ExponentialLR', 'gamma': 0.8599912962889963}",8,0.05174539347408831,0.039318327226196714,0.07642371675393235,0.0517494341189332
1036,1,2048,0.2585911679622189,tanh,"{'name': 'SGD', 'lr': 0.00015111461123601869, 'momentum': 0.67928964093537}",SoftMarginLoss,0.6718401544132304,{'name': 'None'},32,0.006337523992322458,0.05118362124120282,0.0034044452038991006,0.006338071450082559
1036,2,128,0.24484304142073376,tanh,"{'name': 'Adam', 'lr': 8.211419434511976e-05}",BCEWithLogitsLoss,0.6784151939827726,"{'name': 'ExponentialLR', 'gamma': 0.9732690619008536}",64,0.0,0.0,0.0,0.0
1036,1,512,0.24838904085398464,tanh,"{'name': 'SGD', 'lr': 0.0053020100739081845, 'momentum': 0.7481006683399334}",MultiLabelSoftMarginLoss,0.5913558627816375,"{'name': 'CosineAnnealingLR', 'T_max': 37.143393793893026, 'eta_min': 1e-06}",32,0.030367946257197704,0.2581573896353167,0.01617025781544744,0.030371284779348418
1036,2,128,0.31854440884673496,elu,"{'name': 'SGD', 'lr': 0.0036910599487907803, 'momentum': 0.5216233274364652}",SoftMarginLoss,0.3063376157144442,"{'name': 'CosineAnnealingLR', 'T_max': 15.312633502891574, 'eta_min': 1e-05}",32,0.021399328214971206,0.01628569766765544,0.03151400139016142,0.021398547563898838
1036,1,256,0.34000836446905003,tanh,"{'name': 'AdamW', 'lr': 0.0006256877916011256}",BCEWithLogitsLoss,0.3855989960116764,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.2207826293850481, 'patience': 10}",16,0.646964971209213,0.9314059228378413,0.5047992723899045,0.6469591781371009
1036,1,2048,0.17349942437031735,gelu,"{'name': 'Adam', 'lr': 2.2046275834249097e-05}",MultiLabelSoftMarginLoss,0.6590674071935206,"{'name': 'CyclicLR', 'base_lr': 0.0001796292491358567, 'max_lr': 0.0030546253570980634, 'step_size_up': 4000, 'mode_cyclic': 'exp_range'}",32,0.9017106525911709,0.9798201428493851,0.839834431771366,0.9017089348391039
1036,2,2048,0.26598704733865397,leaky_relu,"{'name': 'AdamW', 'lr': 0.00035960862796834044}",SoftMarginLoss,0.6776086745467482,"{'name': 'StepLR', 'step_size': 10, 'gamma': 0.1834697594809537}",32,0.22502744721689058,0.17108707031931591,0.33180059306985366,0.22502710515486601
1036,1,256,0.38446775690843515,leaky_relu,"{'name': 'Adam', 'lr': 3.9502048854615254e-05}",BCEWithLogitsLoss,0.7662688019521593,"{'name': 'ExponentialLR', 'gamma': 0.9165739922078117}",64,0.0,0.0,0.0,0.0
1036,2,128,0.27175077412127924,gelu,"{'name': 'Adam', 'lr': 0.0003438409772885588}",SoftMarginLoss,0.7312355801351551,"{'name': 'CyclicLR', 'base_lr': 0.0009320214160382252, 'max_lr': 0.017830587057319262, 'step_size_up': 2000, 'mode_cyclic': 'triangular2'}",16,0.1473060460652591,0.11184784505321932,0.21772988658485334,0.1473082914770279
1036,3,2048,0.3058896480607123,gelu,"{'name': 'SGD', 'lr': 0.0002768619261636444, 'momentum': 0.2569399695494183}",SoftMarginLoss,0.4958008654615511,"{'name': 'ReduceLROnPlateau', 'mode': 'min', 'factor': 0.35377460546601325, 'patience': 15}",16,0.017939443378119008,0.013610190193683473,0.026545342938672917,0.01793983357672617
1036,1,128,0.1099441100606054,leaky_relu,"{'name': 'RMSprop', 'lr': 0.0004973683600252345}",SoftMarginLoss,0.625548459452523,{'name': 'None'},8,0.22834414587332047,0.1735590065724423,0.336900564953865,0.2283438737530883
