PC1,PC2,PC3,PC4,PC5
3.1280920809518777,-1.5247560969504355,-1.9873461631280942,-1.3764188616398398,-1.7131139083701006
0.09620338950203287,0.5478426052385518,1.5798602817415666,-0.08089399077249004,-0.1388843642571931
1.4455740303139828,1.0117263076069118,1.20324907418804,0.40014674904058856,-0.11986041821760214
2.010126517332765,0.3829512392345132,-1.9061518875742713,1.1864119454514637,0.2563532786406935
2.363762469222023,-0.6089994977455481,-1.0406298423711333,-0.19137956453309923,0.05146315842645332
1.493316719592209,1.0552479343278456,-0.8262977692281457,-0.14047427287855607,0.5889322095420412
2.0217284161198763,-0.8754937792216987,-1.6317845170659848,-0.6593565590519834,-0.15449524314733976
2.535980423211179,-0.3451126606127362,-0.4263221473295771,-0.19925615076429798,-0.4180893819096602
1.8626663797717258,-1.912952621083964,-1.2473731202680762,0.024271102117520538,2.140950234201485
-3.8113923807956307,0.12404915830695468,0.33171441745536273,1.741222518884226,-1.0326153589908238
-0.2553042547145516,-0.01946250220924727,-0.26146477116745814,1.0299878057336718,0.0013857399745017224
-2.8283258051688978,0.10809515910628217,-0.2233873634501784,2.1933376254515466,-0.430732830963207
0.7477052882844067,1.022156945894447,1.3324881794191699,0.29411022157299915,-0.14889207536536525
-2.6786999758915986,0.7732274091030268,-0.9967809278870502,0.8265478168599958,0.7619201080255612
-2.4821243853740724,-0.7742485207490986,0.5507928072520898,-2.5459239034093715,-0.4942012423859044
1.570981665605985,0.5396580038181792,1.0880348242791542,-0.08904575384455954,-0.48357318041057124
3.087353522178664,0.3163076670741517,-0.25911270534657455,-0.05687218933327246,-1.4820507315631353
-0.2897340292042263,0.7729860450363156,0.7636866595649096,0.08015100537759022,0.08931172027720495
2.410118711986603,1.8050267777778595,-0.3109490325627743,-0.11946870600300817,-0.24761359486007115
2.2346812196681363,0.17680729744635654,-0.9353661632997913,1.3367590420651445,-1.0631724569091916
-1.5817822072579504,-0.7395778010621362,-0.247403255533519,-0.6857762333227942,0.7811550646344316
1.9534731346761174,1.6441698025965699,0.3433821736112086,0.04266691336549067,-0.1776818196209086
2.5796255018252765,0.7063644433388689,-0.9803779183433748,-0.24610388509000475,-0.15378774084909663
-2.872903359361143,-0.9981716641009518,-0.75018329885895,-2.1942338834583492,0.48709994357537506
2.208367023988556,0.5855642154419609,-0.21604264457111624,0.05980920689094511,-0.7254425297811573
0.5111847985703142,0.6331467124915857,-1.2222011540780804,0.14179540581126454,1.7614370552779601
-1.50413799681135,0.050394944112542354,-0.5777267709794482,2.16033297499667,-0.5566335772263101
1.4778720802760266,-1.1247707177632,-1.7593055970462683,0.8998828370893496,0.34939038978424525
-4.436743725005215,-1.8060582318166591,-1.1225157245288562,2.5703694120509724,-2.357979042277266
-3.0805377737182336,1.1315927293673385,0.19311401919061194,0.4190912564265646,-0.28316731660968464
0.99118226193559,0.033316228922510224,0.6245550521524542,-0.4194333784936017,-0.1575550877891918
0.6905839398247222,2.094096198694786,0.7179488311615468,-0.08796221959423903,0.4104061814013223
0.7162772776171618,0.9870844579556419,1.4241566757974788,0.40571052083891407,0.06041574861862102
3.063817754566451,-5.256408867254324,1.5390090448622444,1.4848589923700564,3.8931121951836003
-3.376607132331199,-1.2519020168429456,0.11574730311644225,-0.5607889148019444,-0.6677467882648269
-3.0522386922163762,1.131078615940846,0.1804662827589452,0.4107904897812002,-0.2960013464684081
0.6982452318331589,0.22146543505291907,1.4374500598534097,-0.3841913452554678,-0.32358306982586954
2.4550112618086173,0.10678880822964787,-0.5371005463933501,-0.4903640836714612,-1.3712604496460192
-2.7281404426631815,-1.1764978053101196,1.0074824416747732,1.5833558205931093,-0.5782907078673758
2.888113284258553,-0.09705844520269939,-0.9675317984938331,-0.7163352251795666,-1.9236762212750855
-3.228952964541624,0.5917736481887195,-1.5638852042145692,0.3109401925781006,0.9870273504794836
1.6521519669101963,-0.6622146878147689,-0.4364240639470673,-0.7118280353452405,-0.10334144211482127
0.7785002659788306,1.644764770079264,-0.7689575223638002,-0.17428241648333,0.9297287145669539
1.3968702561346333,0.3560327813469155,-0.25448253191273096,0.43486713713910746,0.7539685785559865
1.5690923299538262,-3.3656683415351787,-0.07698384301444142,-0.4651676036492781,0.23443553545690812
-2.937784094295571,1.698068309697718,-0.45548143054182616,-0.9167445709831958,0.7140018817784713
1.7271751708463172,-1.5413827004004743,2.1197973764572056,0.7409582839712177,-0.0894968998750974
1.810237563568429,-0.06151803638274617,0.8608169536694303,-0.5668990619902151,-0.7824883352857783
0.6381981265479088,-2.155652551937027,2.448501869808579,-0.36859000890592014,-0.865644880792146
1.1057472512291946,0.45000077794912324,1.2783302323692398,0.6875671889907656,0.836796137851555
1.4107554680115681,0.32969610002718774,0.4382546200022107,-0.12389779256916682,-0.15722102996722329
0.056846810960863185,-0.8565029882129623,0.05873289615641039,0.07602031334928998,1.5467427301414252
0.8771467135354645,0.585973814668524,0.6460243233709714,0.45784775219723134,0.5926356053988833
-1.035459002352311,0.03687632576532163,0.36225376897087064,-0.19484137071705118,0.5615345396258272
-2.7963980068776344,-1.1487532386823671,-0.36690610996492146,-1.5721010215109885,0.1418616243439536
-0.24048604522842282,0.09423993828001782,1.6402390752121891,-0.3340482877270406,-0.05160242349272201
-0.5200099210894347,-0.2843289270834937,-1.0965453850383187,1.2720245569163235,0.7292335918787635
-2.2976978385253775,0.012427928875090696,1.7774225949388436,-0.8309656765135389,-0.37559857963187326
2.3108560909722233,0.60586410154696,0.5066619697469543,-0.019720903144059033,-0.9704311623738069
-2.5717696592057413,0.7049738044901067,-0.28977259103149794,0.556801152655816,0.3073219044122003
-2.4553841730578623,-1.7217956648194024,0.3161400679320942,-2.2418636494840447,-0.43844624713453423
0.5160519576713459,0.725507388710761,1.4837270504883178,0.07103701990260672,-0.1348826549737094
